,id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
202,1615900020,20150320T000000,6,2.0,2780,13950,2.5,0,0,4,7,2780,0,1955,1964,98030,47.3738,-122.226,2120,13950
203,2804600005,20141219T000000,3,2.0,2090,4077,1.5,0,0,4,8,1530,560,1931,0,98112,47.6433,-122.3,2010,4132
204,7431500280,20141110T000000,4,3.0,3060,50002,1.0,0,2,4,8,2460,600,1957,0,98008,47.6205,-122.096,2740,16181
205,6303401365,20140603T000000,3,1.0,1110,7962,1.0,0,0,3,7,1110,0,1962,0,98146,47.5035,-122.36,1200,8094
206,2817850290,20141201T000000,3,2.0,1790,7879,1.5,0,0,3,7,1790,0,1998,0,98001,47.2634,-122.289,1790,7879
207,3205100080,20140708T000000,3,1.5,1830,9848,1.0,0,0,5,7,1830,0,1962,0,98056,47.538999999999994,-122.18,1830,8168
208,2464400280,20150504T000000,4,3.5,2850,2910,2.0,0,2,3,8,1970,880,1905,1996,98115,47.6855,-122.321,1460,3880
209,7889601300,20150421T000000,3,1.0,1420,6000,1.0,0,0,3,6,1420,0,1941,0,98146,47.4913,-122.336,1480,6000
210,8151600101,20150116T000000,2,1.0,790,7252,1.0,0,0,3,5,790,0,1930,0,98146,47.5048,-122.365,1260,11470
211,3764650010,20150513T000000,3,2.5,2300,4307,2.0,0,0,3,8,2300,0,1998,0,98034,47.7326,-122.197,2010,4307
212,3521069150,20141017T000000,3,2.5,2440,71002,1.0,0,0,4,9,2440,0,1996,0,98022,47.2689,-122.01,3170,84000
213,4345000440,20150223T000000,3,2.0,1310,7349,1.0,0,0,3,7,870,440,1995,0,98030,47.3639,-122.186,1690,6580
214,1822059073,20150414T000000,3,1.0,1380,12000,1.0,0,0,3,7,1380,0,1963,0,98031,47.3997,-122.215,1890,22001
215,2600130190,20141107T000000,4,2.5,2790,10289,2.0,0,0,3,9,2790,0,1987,0,98006,47.5483,-122.15799999999999,2650,10126
216,7985100190,20150106T000000,3,2.5,1360,7293,2.0,0,0,3,8,1360,0,1988,0,98003,47.3304,-122.302,1540,7353
217,305010050,20141231T000000,4,2.5,2510,5936,2.0,0,0,3,9,2510,0,1998,0,98075,47.5847,-122.03200000000001,2760,6060
218,3761100257,20140714T000000,3,3.0,4560,16339,2.0,0,2,3,10,4040,520,2001,0,98034,47.7024,-122.243,2620,11561
219,952003340,20140709T000000,2,1.0,780,3910,1.0,0,0,3,6,780,0,1918,0,98126,47.566,-122.38,1500,5060
220,3347401315,20140616T000000,3,2.0,1410,7998,1.0,0,0,4,7,1410,0,1940,0,98178,47.4968,-122.277,1780,8278
221,513000585,20140707T000000,4,2.0,2530,5650,1.5,0,0,4,8,1910,620,1910,0,98116,47.5778,-122.382,1310,5750
222,1049010050,20141219T000000,3,2.0,1270,6760,1.0,0,0,5,7,1270,0,1972,0,98034,47.7381,-122.179,1550,5734
223,1370802455,20140813T000000,4,4.5,3180,4606,2.0,0,3,4,9,1990,1190,1929,0,98199,47.6402,-122.405,2110,5323
224,4206901435,20150122T000000,2,1.75,1450,4000,1.5,0,0,4,7,1350,100,1903,0,98105,47.6571,-122.32600000000001,1310,4000
225,1467400095,20150224T000000,4,1.75,2040,53578,1.0,0,0,5,7,1160,880,1959,0,98038,47.3844,-122.0,2040,53578
226,2592210290,20141010T000000,4,2.5,2650,12001,2.0,0,0,4,9,2650,0,1984,0,98006,47.5496,-122.14,2880,14054
227,3034200275,20140817T000000,3,1.75,1240,8611,1.0,0,0,4,7,1240,0,1973,0,98133,47.7175,-122.331,1700,8037
228,7221400285,20150209T000000,2,1.0,820,8423,1.0,0,2,3,6,820,0,1957,0,98055,47.4741,-122.2,1960,9140
229,7518502210,20140530T000000,2,1.0,1890,5202,1.5,0,0,4,7,1890,0,1909,0,98117,47.6786,-122.37899999999999,1670,5100
230,1646501845,20140913T000000,3,2.0,1270,3090,2.0,0,0,5,7,1270,0,1911,0,98117,47.685,-122.359,1440,3090
231,8081020380,20150217T000000,4,2.5,3350,11688,1.0,0,2,3,10,1760,1590,1995,0,98006,47.5507,-122.133,4240,10804
232,2158900095,20141027T000000,2,1.0,1550,3200,1.5,0,0,3,8,1550,0,1927,0,98112,47.6368,-122.306,1800,3937
233,4031000460,20140610T000000,3,1.0,920,9812,1.0,0,0,4,7,920,0,1962,0,98001,47.2958,-122.28399999999999,1188,9812
234,3881900605,20150315T000000,2,1.0,950,4800,1.0,0,0,3,6,950,0,1941,0,98144,47.5864,-122.301,1420,5400
235,5700002285,20141016T000000,4,1.75,2040,3570,1.0,0,0,4,7,1020,1020,1917,0,98144,47.5754,-122.288,1790,4206
236,6392002635,20140612T000000,4,1.75,1870,5200,2.0,0,0,4,7,1200,670,1937,0,98115,47.6843,-122.28299999999999,1790,5000
237,6822100305,20140819T000000,3,1.75,1720,5280,1.0,0,0,4,8,900,820,1943,0,98199,47.6493,-122.40100000000001,1600,6000
238,1871400585,20150422T000000,2,1.0,1020,13647,1.0,0,0,5,6,1020,0,1915,1974,98022,47.2848,-121.927,980,8250
239,7300410010,20141204T000000,4,2.5,2690,6099,2.0,0,0,3,9,2690,0,1998,0,98092,47.3314,-122.171,2520,6168
240,925069134,20140910T000000,4,2.0,3090,41147,1.0,0,0,3,7,3090,0,1990,0,98052,47.6748,-122.04899999999999,3300,34280
241,2114700460,20140818T000000,3,1.5,1070,5150,1.0,0,0,4,6,1070,0,1940,0,98106,47.5335,-122.34899999999999,1020,4800
242,3326059238,20150506T000000,4,2.25,2050,7201,2.0,0,0,3,8,2050,0,1994,0,98033,47.7003,-122.165,1970,7350
243,3750606890,20140626T000000,3,1.5,1660,15600,2.0,0,0,3,7,1660,0,1981,0,98001,47.2589,-122.279,1660,14400
244,9117100130,20140812T000000,5,1.75,2810,9360,1.0,0,0,4,7,1520,1290,1965,0,98055,47.4361,-122.193,1770,9360
245,5469502660,20140929T000000,4,2.25,2460,14600,1.0,0,0,4,8,1720,740,1977,0,98042,47.3762,-122.16,2460,14600
246,3356402232,20140924T000000,3,1.75,1230,12000,1.0,0,0,3,6,1230,0,1970,0,98001,47.2878,-122.251,1550,12000
247,8030500010,20140528T000000,4,2.5,2360,4367,2.0,0,0,3,8,2360,0,2003,0,98011,47.7731,-122.167,2360,4868
248,2425700022,20140929T000000,4,1.75,1730,11890,1.0,0,0,2,7,980,750,1955,0,98004,47.5979,-122.194,2100,12325
249,3956100050,20140829T000000,4,2.5,2770,21806,2.0,0,0,3,9,2770,0,1991,0,98045,47.4815,-121.76799999999999,2500,21656
250,5292200010,20150116T000000,4,2.0,1770,3332,2.0,0,0,3,7,1630,140,1924,1975,98118,47.5563,-122.281,1640,4000
251,4178310080,20140723T000000,5,2.75,3030,13640,2.0,0,0,4,8,3030,0,1980,0,98007,47.6186,-122.146,2500,13225
252,1180002745,20140521T000000,3,1.75,2380,6000,1.5,0,0,3,7,1320,1060,1935,0,98178,47.498000000000005,-122.22200000000001,1290,6000
253,4047200655,20140509T000000,3,1.75,1780,120661,1.0,0,0,4,6,1780,0,1979,0,98019,47.7731,-121.897,1440,25000
254,9477000080,20140714T000000,4,1.5,1540,7886,2.0,0,0,3,7,1540,0,1967,0,98034,47.733999999999995,-122.193,1550,7396
255,3905100840,20140723T000000,3,2.25,1580,4379,2.0,0,0,4,8,1580,0,1994,0,98029,47.5694,-122.005,1770,4187
256,7885800290,20141103T000000,4,2.5,3200,5772,2.0,0,0,3,8,3200,0,2003,0,98042,47.3486,-122.15299999999999,3010,5772
257,9475710170,20140919T000000,4,2.5,2220,6800,2.0,0,0,3,7,2220,0,2002,0,98059,47.49,-122.15,2220,5303
258,6885900415,20150107T000000,4,2.75,2240,8162,2.0,0,0,5,7,1380,860,1946,0,98133,47.7427,-122.34,1550,8163
259,5285200020,20140718T000000,2,1.75,1640,4176,1.0,0,0,4,7,1040,600,1948,0,98118,47.5162,-122.26,1460,5200
260,4039400430,20140516T000000,3,1.5,1170,4950,1.0,0,0,4,7,1170,0,1960,0,98007,47.6057,-122.135,1570,7700
261,2481610170,20140609T000000,4,2.25,3160,34560,1.0,0,0,4,10,3160,0,1981,0,98072,47.7337,-122.132,3530,38045
262,1795910420,20141031T000000,3,2.5,2100,7851,2.0,0,0,3,8,2100,0,1986,0,98052,47.7242,-122.105,2100,8187
263,7135521680,20140522T000000,4,2.5,2600,17388,2.0,0,0,3,9,2600,0,1996,0,98059,47.5283,-122.146,2950,11553
264,2011000020,20140826T000000,3,1.75,1630,5999,1.5,0,0,4,7,1630,0,1985,0,98198,47.3816,-122.31299999999999,1540,7500
265,1196002395,20140917T000000,3,2.0,2850,19200,1.0,0,3,3,8,2340,510,2004,0,98023,47.3378,-122.348,2860,18240
266,3876590420,20140624T000000,4,3.0,2560,5606,2.0,0,0,3,9,2560,0,2004,0,98092,47.3274,-122.178,2667,7334
267,4358700164,20141113T000000,2,1.5,980,1296,2.0,0,0,3,7,840,140,2001,0,98133,47.7075,-122.336,1100,1228
268,7631800015,20150407T000000,3,3.25,5480,57990,2.0,1,4,3,11,5480,0,1991,0,98166,47.4558,-122.37100000000001,2500,22954
269,3260810150,20140926T000000,3,2.0,2160,8091,1.5,0,0,3,8,2160,0,2000,0,98003,47.3474,-122.303,2190,8297
270,7015201015,20141028T000000,3,3.0,3030,5156,1.5,0,0,4,9,2080,950,1929,0,98119,47.647,-122.369,1910,5720
271,9348700450,20140818T000000,4,3.5,3560,7178,2.0,0,3,3,10,2590,970,2006,0,98052,47.7054,-122.10700000000001,3290,6978
272,3151600035,20150107T000000,2,1.0,760,6407,1.0,0,0,3,6,760,0,1943,0,98178,47.4977,-122.259,1050,8580
273,2254502070,20141105T000000,3,3.0,2260,2400,2.0,0,0,3,7,2260,0,1909,1972,98122,47.6094,-122.31,1320,2790
274,8127700210,20150427T000000,2,1.75,1560,3200,1.0,0,0,5,7,880,680,1946,0,98199,47.6419,-122.39399999999999,2060,4940
275,2926049237,20141006T000000,5,3.0,2270,6664,1.0,0,0,3,7,1340,930,1995,0,98125,47.7191,-122.315,1870,6187
276,7785000230,20140527T000000,5,3.0,3480,15185,2.0,0,0,4,8,3480,0,1964,0,98040,47.5757,-122.21600000000001,3030,14257
277,2025701390,20140812T000000,3,2.25,1900,7479,2.0,0,0,4,7,1900,0,1992,0,98038,47.3495,-122.037,1520,6559
278,1561900330,20150306T000000,4,3.0,2350,9952,1.0,0,0,3,9,1650,700,1989,0,98031,47.4194,-122.211,2440,9100
279,1370800940,20140721T000000,3,2.5,2390,5500,1.0,0,3,3,9,1700,690,1952,0,98199,47.6389,-122.40899999999999,2700,5500
280,8691300900,20140821T000000,4,2.5,3730,9847,2.0,0,0,3,10,3730,0,1997,0,98075,47.586999999999996,-121.976,3490,10219
281,3751606514,20140626T000000,2,1.0,1780,81021,1.0,0,3,4,9,1780,0,1954,0,98001,47.2712,-122.265,1780,26723
282,5104510490,20140527T000000,4,2.5,1630,4473,2.0,0,0,3,7,1630,0,2003,0,98038,47.3546,-122.015,1830,5082
283,3432500210,20150326T000000,2,1.0,1130,6908,1.5,0,0,3,6,1130,0,1945,0,98155,47.745,-122.31299999999999,1150,6908
284,2771604791,20140719T000000,3,1.75,2140,3584,1.0,0,0,3,7,1070,1070,1952,0,98199,47.636,-122.391,1620,4000
285,2537500040,20150304T000000,4,2.5,3220,7873,2.0,0,0,3,10,3220,0,1994,0,98075,47.5849,-122.03,2610,8023
286,1222069089,20140904T000000,1,1.0,800,533610,1.5,0,0,5,5,800,0,1950,0,98038,47.4134,-121.986,1790,216057
287,3332500100,20150408T000000,3,2.5,1800,3300,2.0,0,0,3,7,1690,110,2004,0,98118,47.5491,-122.27600000000001,1570,4097
288,7625702616,20141121T000000,2,2.5,809,940,2.0,0,0,3,7,809,0,2003,0,98136,47.5499,-122.384,1260,4240
289,2561330040,20150323T000000,3,2.25,1820,9694,1.0,0,0,3,7,1240,580,1977,0,98074,47.6157,-122.05,1820,9694
290,1423049019,20140523T000000,2,1.0,580,7500,1.0,0,0,3,5,580,0,1943,0,98178,47.4852,-122.251,1700,11250
291,1423049019,20150331T000000,2,1.0,580,7500,1.0,0,0,3,5,580,0,1943,0,98178,47.4852,-122.251,1700,11250
292,9277200065,20150226T000000,3,2.0,2900,5650,1.0,0,2,3,8,1520,1380,1959,0,98116,47.5789,-122.396,1810,6250
293,1920079039,20140815T000000,2,1.0,1140,74052,1.0,0,0,4,6,1140,0,1968,0,98022,47.2093,-121.962,1730,43560
294,7515000035,20150424T000000,2,1.0,1060,5754,1.0,0,0,4,6,1060,0,1917,0,98117,47.6931,-122.37200000000001,1460,7200
295,5315101728,20150319T000000,4,3.0,2320,7200,1.0,0,0,3,7,1260,1060,1943,2000,98040,47.5893,-122.23200000000001,1760,7200
296,326069164,20150429T000000,4,2.5,3450,43216,2.0,0,0,3,9,3450,0,2000,0,98072,47.7625,-122.025,3030,50481
297,2695600410,20141106T000000,2,1.0,1760,4441,1.0,0,0,3,8,1310,450,1950,0,98126,47.5311,-122.381,1350,5748
298,9348700610,20141217T000000,4,3.75,3370,6766,2.0,0,0,3,9,3370,0,2005,0,98052,47.7063,-122.10600000000001,3530,6766
299,7308900100,20140619T000000,4,1.0,1940,5753,1.5,0,0,3,7,1940,0,1947,0,98177,47.7188,-122.35799999999999,2170,6075
300,1453601502,20150226T000000,4,2.0,2520,7334,1.0,0,0,3,7,1600,920,1955,0,98125,47.7263,-122.291,2040,7937
301,4077800593,20140915T000000,3,1.0,1360,8968,1.0,0,0,3,7,1360,0,1956,0,98125,47.7105,-122.289,1490,7355
302,9268200641,20140820T000000,2,1.0,800,5040,1.0,0,0,3,6,800,0,1960,0,98117,47.6953,-122.36200000000001,1020,5040
303,6705850300,20150414T000000,4,2.5,3010,9323,2.0,0,0,3,10,3010,0,1992,0,98075,47.578,-122.053,2840,8413
304,3720800115,20150331T000000,3,1.75,2340,5500,2.0,0,2,3,9,2340,0,1988,0,98102,47.6451,-122.319,2830,5500
305,8079040330,20140927T000000,3,2.0,1780,8621,1.0,0,0,3,8,1780,0,1992,0,98059,47.5062,-122.149,2470,8542
306,1824079052,20150401T000000,4,3.25,4200,210394,2.0,0,0,4,10,4200,0,1993,0,98024,47.5607,-121.961,2370,184694
307,1923300315,20150217T000000,2,1.75,1720,3000,1.0,0,0,5,7,860,860,1925,0,98103,47.68600000000001,-122.351,1360,4500
308,3336001316,20141106T000000,2,1.0,830,4500,1.0,0,0,3,6,830,0,1920,0,98118,47.5248,-122.265,1092,5350
309,9382200025,20150115T000000,3,1.0,1090,6320,1.0,0,0,3,6,890,200,1954,0,98146,47.4976,-122.35,1460,7080
310,7237500650,20150213T000000,5,4.25,5040,9466,2.0,0,0,3,11,5040,0,2004,0,98059,47.5282,-122.133,4300,9417
311,3100500065,20140708T000000,5,2.75,3500,5040,2.0,0,2,3,9,2950,550,1927,2007,98126,47.5527,-122.37899999999999,1450,5040
312,795000620,20140924T000000,3,1.0,1080,6250,1.0,0,0,2,5,1080,0,1950,0,98168,47.5045,-122.33,1070,6250
313,795000620,20141215T000000,3,1.0,1080,6250,1.0,0,0,2,5,1080,0,1950,0,98168,47.5045,-122.33,1070,6250
314,795000620,20150311T000000,3,1.0,1080,6250,1.0,0,0,2,5,1080,0,1950,0,98168,47.5045,-122.33,1070,6250
315,8651430220,20140725T000000,3,1.0,870,5200,1.0,0,0,5,6,870,0,1969,0,98042,47.3702,-122.07799999999999,870,5200
316,7954300740,20140909T000000,4,2.5,2830,6163,2.0,0,0,3,9,2830,0,2000,0,98056,47.5227,-122.19,2730,6202
317,4046601460,20140606T000000,4,2.0,1880,14653,2.0,0,0,3,8,1880,0,1978,0,98014,47.6959,-121.921,1750,14858
318,6933600456,20150313T000000,4,2.75,3600,5040,2.0,0,0,3,9,2610,990,2004,0,98199,47.6487,-122.38799999999999,1590,5040
319,9357000650,20140527T000000,4,2.5,2340,5600,2.0,0,0,3,7,2340,0,1921,2013,98146,47.5117,-122.37899999999999,1310,5600
320,7347600490,20140814T000000,3,2.0,2040,13125,1.0,0,0,3,6,810,1230,1910,0,98168,47.478,-122.27799999999999,1460,10582
321,5095400760,20140623T000000,3,1.75,1310,12750,1.0,0,0,3,7,1310,0,1993,0,98059,47.4695,-122.07,1790,13500
322,1245003660,20150321T000000,3,2.0,1470,6000,1.0,0,0,3,8,1090,380,1950,1996,98033,47.6829,-122.20200000000001,1880,7799
323,3275300040,20140606T000000,3,1.75,1370,9900,1.0,0,0,4,7,1370,0,1983,0,98003,47.2575,-122.31200000000001,1490,9600
324,2407000405,20150226T000000,3,1.0,1080,7486,1.5,0,0,3,6,990,90,1942,0,98146,47.4838,-122.335,1170,7800
325,6664900330,20150223T000000,3,2.5,1990,7577,2.0,0,0,3,7,1990,0,1990,0,98023,47.2908,-122.351,1900,7152
326,4036800900,20140924T000000,3,1.0,1310,7000,1.0,0,0,4,7,1310,0,1958,0,98008,47.6019,-122.12299999999999,1280,7300
327,8648220150,20140507T000000,3,1.75,1640,10762,1.0,0,0,3,7,1130,510,1988,0,98042,47.3586,-122.074,1680,10259
328,3876313170,20141209T000000,3,2.25,1770,8000,1.0,0,0,4,7,1350,420,1976,0,98072,47.7358,-122.17,1850,7875
329,2738600220,20140804T000000,3,2.5,2050,4876,2.0,0,0,3,8,2050,0,2005,0,98072,47.7746,-122.15799999999999,2320,4065
330,1593000690,20150408T000000,3,1.0,1170,62290,2.0,0,0,3,5,1170,0,1986,0,98045,47.5104,-121.787,1810,42173
331,5101406536,20141028T000000,2,1.0,1340,7250,1.0,0,0,4,7,1340,0,1951,0,98125,47.7015,-122.32,1450,7026
332,2267000485,20141201T000000,3,1.5,2240,5300,1.0,0,0,5,7,1120,1120,1955,0,98117,47.6927,-122.395,1740,7110
333,822059059,20150325T000000,2,1.0,880,17743,1.0,0,0,4,5,880,0,1951,0,98031,47.4115,-122.197,1217,13000
334,2310110230,20140520T000000,3,2.5,2170,4905,2.0,0,0,3,8,2170,0,2004,0,98038,47.3503,-122.039,2300,4935
335,7974200777,20141118T000000,2,1.5,1260,6660,1.5,0,0,4,7,1260,0,1926,0,98115,47.6792,-122.287,2140,4770
336,2025059201,20140731T000000,3,1.75,1880,13300,1.0,0,0,3,7,1380,500,1967,0,98004,47.63399999999999,-122.204,3550,10883
337,1074100110,20140525T000000,3,2.5,1620,7410,1.0,0,0,5,7,1620,0,1955,0,98133,47.7708,-122.335,1450,8121
338,8000200090,20150427T000000,3,2.5,1610,10022,2.0,0,0,3,7,1610,0,1996,0,98003,47.2583,-122.3,1820,10017
339,1247100035,20140630T000000,4,2.75,3330,9143,2.0,0,0,4,10,3330,0,1995,0,98033,47.6821,-122.19,2390,9143
340,7010700210,20140605T000000,4,2.0,1370,4000,2.0,0,0,3,9,1370,0,1951,1994,98199,47.6593,-122.39399999999999,2010,5720
341,7950304065,20150309T000000,2,1.0,690,6000,1.0,0,0,3,6,690,0,1949,0,98118,47.5621,-122.28299999999999,840,3030
342,9523100026,20140723T000000,4,2.5,3170,4979,2.0,0,0,4,7,2570,600,1925,0,98103,47.6655,-122.34,2060,5000
343,1093000090,20150416T000000,2,2.0,1990,6180,1.0,0,0,4,7,1010,980,1941,0,98115,47.6792,-122.303,1470,5150
344,1532300155,20140916T000000,4,1.0,1080,6095,1.5,0,0,4,6,1080,0,1924,0,98103,47.6962,-122.346,1200,5060
345,4006000423,20150108T000000,4,1.0,1870,14703,1.5,0,0,3,6,1090,780,1928,0,98118,47.5274,-122.281,1650,6045
346,8665900331,20150130T000000,3,1.75,1670,12075,1.0,0,0,3,7,1370,300,1958,0,98155,47.7681,-122.307,1800,12123
347,3370000150,20140804T000000,4,2.5,2800,28254,2.0,0,0,3,9,2800,0,2001,0,98038,47.3552,-122.06299999999999,2530,4694
348,1853080540,20141124T000000,5,2.75,3460,7977,2.0,0,0,3,9,3460,0,2011,0,98074,47.5908,-122.06200000000001,3390,6630
349,1023089197,20141007T000000,3,2.0,1930,12443,1.0,0,0,3,7,1930,0,1969,0,98045,47.4906,-121.775,1400,12183
350,1175001075,20140916T000000,4,3.0,2370,3836,2.0,0,0,3,9,1750,620,1969,2008,98107,47.6718,-122.39399999999999,1690,4698
351,6392001810,20140904T000000,3,1.0,1180,6000,1.0,0,0,3,7,1180,0,1950,0,98115,47.6853,-122.286,1680,6000
352,2767603160,20150225T000000,2,1.0,1320,4750,1.5,0,0,4,7,1320,0,1928,0,98107,47.6729,-122.38,1360,2873
353,8129700985,20150427T000000,3,1.75,1350,4000,1.5,0,0,4,7,1350,0,1925,0,98103,47.6581,-122.354,1880,4000
354,9406500600,20150205T000000,2,1.5,1068,1452,2.0,0,0,3,7,1068,0,1990,0,98028,47.753,-122.244,1078,1357
355,3830620300,20141103T000000,3,1.0,1580,8240,1.0,0,0,4,7,1040,540,1978,0,98030,47.3542,-122.181,1480,9200
356,4237901250,20150327T000000,4,1.0,1690,3417,1.5,0,0,3,7,1690,0,1907,0,98199,47.663000000000004,-122.402,1970,4800
357,3754501240,20150206T000000,3,4.0,5120,4600,3.0,0,2,3,11,4490,630,2008,0,98034,47.7052,-122.223,2510,5918
358,2226069018,20141112T000000,4,2.5,3960,38615,2.0,0,0,3,10,3960,0,2000,0,98077,47.7249,-122.024,3290,43560
359,4206901215,20140612T000000,4,3.25,2420,4000,1.5,0,0,5,9,1870,550,1911,0,98105,47.6567,-122.325,1810,4000
360,3904930730,20141105T000000,3,2.5,1910,5562,2.0,0,0,3,8,1910,0,1988,0,98029,47.5738,-122.01700000000001,1940,4647
361,2115510300,20141016T000000,3,2.25,1440,10500,1.0,0,0,3,8,1130,310,1983,0,98023,47.318000000000005,-122.391,1510,8125
362,1773100620,20150505T000000,5,3.0,2320,8400,1.0,0,0,3,7,1510,810,1963,0,98106,47.556999999999995,-122.365,1200,4800
363,5075400150,20140523T000000,3,2.0,1670,4572,1.5,0,0,3,8,1670,0,1931,0,98117,47.6854,-122.37299999999999,1480,4890
364,3893100319,20150323T000000,3,1.75,1390,11700,1.0,0,0,4,7,1390,0,1966,0,98033,47.7002,-122.19200000000001,1060,8686
365,4139440610,20140512T000000,3,2.5,2620,8950,2.0,0,0,3,9,2620,0,1992,0,98006,47.5523,-122.119,2850,8809
366,2481590090,20141027T000000,3,2.5,3040,7880,2.0,0,0,3,9,3040,0,2004,0,98056,47.5277,-122.184,3040,7880
367,3222049151,20141030T000000,3,2.5,2990,10711,1.0,1,4,3,9,1560,1430,1976,1991,98198,47.3573,-122.324,2870,11476
368,1545805030,20141021T000000,3,2.25,1740,5460,1.0,0,0,3,7,1210,530,1998,0,98038,47.3648,-122.046,1740,7500
369,620079042,20150323T000000,2,1.0,2360,105850,1.0,0,2,2,6,1180,1180,1947,0,98022,47.2495,-121.97,2640,386812
370,6848200325,20140904T000000,3,2.75,2240,3600,2.5,0,0,3,7,1650,590,1901,0,98102,47.6244,-122.32600000000001,1716,3120
371,6929603207,20141210T000000,4,2.0,1610,6200,1.0,0,0,4,7,1610,0,1979,0,98198,47.3833,-122.306,1610,7500
372,3626039229,20150317T000000,2,1.0,700,5829,1.0,0,0,3,6,700,0,1945,0,98103,47.6958,-122.35700000000001,1160,6700
373,5589900610,20140918T000000,5,3.0,2730,9519,1.0,0,0,3,8,1670,1060,2014,0,98155,47.7504,-122.307,1150,9519
374,7153400100,20150219T000000,3,2.75,1780,15114,1.0,0,0,3,7,1080,700,1980,0,98003,47.258,-122.305,1792,10155
375,1125069086,20150428T000000,3,2.5,3070,223463,2.0,0,0,3,9,3070,0,2003,0,98053,47.663999999999994,-121.993,3640,223463
376,2902200076,20150128T000000,3,3.0,2060,3200,2.0,0,0,3,8,2060,0,1907,1984,98102,47.637,-122.324,1760,2669
377,8024201210,20140911T000000,3,2.25,1360,5111,1.5,0,0,5,7,1360,0,1934,0,98115,47.6988,-122.31299999999999,1900,5111
378,3755500065,20141106T000000,3,2.0,1430,14250,1.0,0,0,3,7,1430,0,1953,0,98033,47.701,-122.199,1530,11475
379,3890600150,20140528T000000,3,2.25,1840,5752,2.0,0,0,3,7,1840,0,2003,0,98034,47.7042,-122.18700000000001,1670,2462
380,2141320230,20150410T000000,4,2.25,2000,8068,2.0,0,0,5,8,2000,0,1976,0,98006,47.5584,-122.137,2080,7837
381,8078430360,20141216T000000,3,2.5,1820,11012,2.0,0,0,3,8,1820,0,1988,0,98074,47.6358,-122.02600000000001,1860,7767
382,333100209,20150318T000000,3,1.75,2330,16300,2.0,0,0,3,9,2330,0,1964,0,98034,47.7037,-122.24,2330,16300
383,5419800090,20141121T000000,2,2.0,1070,8400,1.0,0,0,4,7,1070,0,1980,0,98031,47.4014,-122.186,1430,8190
384,1868900395,20140902T000000,2,1.0,930,3750,1.0,0,0,4,7,930,0,1909,0,98115,47.6733,-122.296,1740,4300
385,1568100730,20150218T000000,2,2.0,1040,5796,1.0,0,2,4,6,1040,0,1921,0,98155,47.7362,-122.29,2300,5796
386,1785400770,20140825T000000,4,2.25,1960,12436,2.0,0,0,3,8,1960,0,1984,0,98074,47.6276,-122.037,1960,12436
387,2724079014,20150331T000000,3,3.25,2970,234788,2.0,0,3,3,9,2040,930,1991,0,98024,47.5353,-121.897,2970,220413
388,1370801800,20140519T000000,3,1.5,2200,5000,1.5,0,0,3,9,2200,0,1932,0,98199,47.6404,-122.40799999999999,2860,5000
389,3585901085,20140604T000000,6,4.5,3810,28176,1.0,0,4,5,10,3810,0,1969,0,98177,47.7612,-122.381,3810,26400
390,424049283,20150415T000000,2,1.5,830,1034,2.0,0,0,3,8,830,0,2009,0,98144,47.5926,-122.3,1130,2534
391,7851990230,20150316T000000,4,3.5,3920,11086,2.0,0,0,3,10,3920,0,1999,0,98065,47.5416,-121.869,3740,10880
392,1423069076,20140926T000000,3,2.0,2870,95396,1.0,0,0,4,9,1350,1520,1980,0,98027,47.4834,-122.001,2870,102366
393,1786830090,20140708T000000,3,2.0,2560,14680,1.0,0,0,3,8,1330,1230,1987,0,98052,47.648,-122.118,2390,13848
394,2968801240,20140512T000000,3,1.5,1350,7620,1.0,0,0,5,6,1350,0,1941,0,98166,47.4565,-122.35,1350,7620
395,3344500210,20150424T000000,4,2.25,1240,21190,1.0,0,0,3,8,910,330,1974,0,98056,47.5123,-122.197,1760,8200
396,226039317,20150107T000000,4,2.75,3210,8520,1.0,0,2,4,7,1810,1400,1976,0,98177,47.7743,-122.38799999999999,2450,7360
397,7202330530,20150116T000000,3,2.5,1690,3322,2.0,0,0,3,7,1690,0,2003,0,98053,47.6824,-122.036,1650,3446
398,3905090230,20150227T000000,4,2.5,2550,10623,2.0,0,0,3,9,2550,0,1992,0,98029,47.5695,-121.992,2750,8100
399,6446200365,20150505T000000,5,1.75,3240,34510,2.0,0,0,4,7,2690,550,1963,0,98029,47.5529,-122.027,2650,28250
400,856001130,20150223T000000,4,2.5,3560,8960,2.0,0,0,3,10,3560,0,2001,0,98033,47.6903,-122.213,1660,7680
401,7861500150,20141202T000000,3,2.5,2160,59241,1.0,0,0,3,7,2160,0,2007,0,98042,47.3304,-122.13,2290,125017
402,5014600210,20141215T000000,4,2.5,3060,5000,2.0,0,0,3,9,3060,0,2006,0,98059,47.5395,-122.18799999999999,2870,5548
403,2215900900,20150505T000000,3,2.5,1690,8564,2.0,0,0,4,7,1690,0,1992,0,98038,47.3518,-122.057,1690,7532
404,2025700740,20140702T000000,3,2.25,1520,7199,2.0,0,0,4,7,1520,0,1992,0,98038,47.3492,-122.03399999999999,1410,6751
